plc.VFG037176(gb|YP_001844723).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037176(gb|YP_001844723) (plc) phospholipase C [Phospholipase C (VF0470)] [Acinetobacter baumannii ACICU]
plc.VFG037177(gb|YP_001846906).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037177(gb|YP_001846906) (plc) phospholipase C [Phospholipase C (VF0470)] [Acinetobacter baumannii ACICU]
plcD.VFG037203(gb|YP_001847849).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037203(gb|YP_001847849) (plcD) phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Phospholipase D (VF0469)] [Acinetobacter baumannii ACICU]
basJ.VFG037218(gb|YP_001847229).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037218(gb|YP_001847229) (basJ) acinetobactin biosynthesis protein BasJ [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
basI.VFG037232(gb|YP_001847230).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037232(gb|YP_001847230) (basI) phosphopantetheinyl transferase component of acinetobactin biosynthesis protein BasI [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
basH.VFG037246(gb|YP_001847231).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037246(gb|YP_001847231) (basH) non-ribosomal peptide biosynthesis thioesterase BasH [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
barB.VFG037260(gb|YP_001847232).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037260(gb|YP_001847232) (barB) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
barA.VFG037274(gb|YP_001847233).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037274(gb|YP_001847233) (barA) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
basG.VFG037288(gb|YP_001847235).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037288(gb|YP_001847235) (basG) acinetobactin biosynthesis protein BasF [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
basF.VFG037302(gb|YP_001847236).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037302(gb|YP_001847236) (basF) aryl carrier protein BasF [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
entE.VFG037316(gb|YP_001847237).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037316(gb|YP_001847237) (entE) non-ribosomal peptide synthetase adenylate-forming enzyme of acinetobactin synthesis [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
basD.VFG037330(gb|YP_001847238).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037330(gb|YP_001847238) (basD) acinetobactin biosynthesis protein BasD [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
basC.VFG037344(gb|YP_001847239).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037344(gb|YP_001847239) (basC) acinetobactin biosynthesis protein BasC [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
bauA.VFG037358(gb|YP_001847240).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037358(gb|YP_001847240) (bauA) TonB-dependent siderophore receptor BauA [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
bauB.VFG037372(gb|YP_001847241).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037372(gb|YP_001847241) (bauB) ferric siderophore ABC transporter, periplasmic siderophore-binding protein [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
bauE.VFG037386(gb|YP_001847242).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037386(gb|YP_001847242) (bauE) ferric siderophore ABC transporter, ATP-binding protein BauE [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
bauC.VFG037400(gb|YP_001847243).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037400(gb|YP_001847243) (bauC) ferric siderophore ABC transporter, permease protein BauC [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
bauD.VFG037414(gb|YP_001847244).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037414(gb|YP_001847244) (bauD) ferric siderophore ABC transporter, permease protein BauD [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
basB.VFG037428(gb|YP_001847246).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037428(gb|YP_001847246) (basB) non-ribosomal peptide synthetase with condensation and peptidyl carrier protein domains [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
basA.VFG037442(gb|YP_001847247).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037442(gb|YP_001847247) (basA) acinetobactin biosynthesis protein [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
bauF.VFG037456(gb|YP_001847248).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037456(gb|YP_001847248) (bauF) siderophore-interacting protein [Acinetobactin (VF0467)] [Acinetobacter baumannii ACICU]
csuA/B.VFG037560(gb|YP_001847079).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037560(gb|YP_001847079) (csuA/B) Csu pilus major pilin subunit CsuA/B [Csu fimbriae (VF0461)] [Acinetobacter baumannii ACICU]
csuA.VFG037573(gb|YP_001847077).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037573(gb|YP_001847077) (csuA) Csu pilus subunit CsuA [Csu fimbriae (VF0461)] [Acinetobacter baumannii ACICU]
csuB.VFG037586(gb|YP_001847076).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037586(gb|YP_001847076) (csuB) Csu pilus subunit CsuB [Csu fimbriae (VF0461)] [Acinetobacter baumannii ACICU]
csuC.VFG037599(gb|YP_001847075).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037599(gb|YP_001847075) (csuC) Csu pilus chaperone protein CsuC  [Csu fimbriae (VF0461)] [Acinetobacter baumannii ACICU]
csuD.VFG037612(gb|YP_001847074).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037612(gb|YP_001847074) (csuD) Csu pilus usher protein CsuD [Csu fimbriae (VF0461)] [Acinetobacter baumannii ACICU]
csuE.VFG037625(gb|YP_001847073).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037625(gb|YP_001847073) (csuE) Csu pilus tip adhesin CsuE [Csu fimbriae (VF0461)] [Acinetobacter baumannii ACICU]
bap.VFG037638(gb|YP_001847597).Acinetobacter_baumannii_ACICU	1	0	.	.	Original name: VFG037638(gb|YP_001847597) (bap) biofilm-associated protein [Bap (VF0462)] [Acinetobacter baumannii ACICU]
